row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a
4.84,0.000425886,0.0743748,0.0200082,2.69118e-018,9.85433e-024,0.00035492,0.000100983,0.0282811,1.1748e-010,8.3193e-008,0.0215566,0.000105136,0.0143828,0.79358,0.03046,1.93781e-024,1.09439e-006,9.65295e-006,0.495775,0.000408878,0.000336963,0.0814121,2.81099e-009,0.221909,0.17637,7.52486e-005,0.00853268,0.0408357,1.77058e-021,9.17757e-007,1.88269e-024,7.09703e-005,9.02415e-008,2.19908e-007,3.4484e-019,0.00049682,0.463584,1.10593e-008,4.30114e-009,1.9041e-014,0.0877666,0.00576006,0.000168171,0.0127053,0.283048,0.00207213
4.85,0.000522392,0.0803445,0.0224689,4.34906e-018,1.70746e-023,0.000429262,0.000124599,0.0303075,1.63873e-010,1.08145e-007,0.0235163,0.000129447,0.0161829,0.806161,0.0342282,3.3912e-024,1.42787e-006,1.22355e-005,0.505035,0.000491612,0.000416253,0.0901383,3.88172e-009,0.237566,0.18726,9.21064e-005,0.00988885,0.0442588,2.98349e-021,1.19493e-006,3.28742e-024,8.85852e-005,1.20833e-007,2.9703e-007,5.62127e-019,0.000603494,0.478264,1.51785e-008,5.92255e-009,2.86796e-014,0.0898343,0.00677441,0.000204444,0.0146217,0.305524,0.002434
4.86,0.000639071,0.086654,0.0251767,7.0081e-018,2.95002e-023,0.000517672,0.000153306,0.0324648,2.27934e-010,1.40181e-007,0.0255797,0.000158935,0.0181669,0.817551,0.038356,5.9176e-024,1.85758e-006,1.54655e-005,0.513799,0.000589376,0.000512777,0.0995629,5.34484e-009,0.253696,0.198487,0.000112415,0.0114296,0.0478412,5.01285e-021,1.55132e-006,5.72384e-024,0.000110255,1.61327e-007,4.00041e-007,9.13703e-019,0.000731075,0.492328,2.07732e-008,8.1319e-009,4.30726e-014,0.0917669,0.00794556,0.000247838,0.0167825,0.328925,0.00285125
4.87,0.00077973,0.0933152,0.0281489,1.12599e-017,5.08193e-023,0.000622472,0.000188093,0.0347606,3.16123e-010,1.81188e-007,0.0277433,0.000194594,0.0203481,0.827745,0.0428627,1.02959e-023,2.40956e-006,1.94931e-005,0.522065,0.000704522,0.000629925,0.109713,7.33798e-009,0.270249,0.210047,0.0001368,0.0131747,0.0515768,8.398e-021,2.00813e-006,9.93695e-024,0.00013683,2.14764e-007,5.37204e-007,1.48084e-018,0.000883207,0.505709,2.83488e-008,1.11332e-008,6.45e-014,0.0935657,0.00929355,0.000299588,0.0192113,0.353196,0.00333089
4.88,0.00094884,0.100342,0.0314043,1.80394e-017,8.72937e-023,0.00074632,0.000230127,0.0372031,4.37182e-010,2.33527e-007,0.0300025,0.000237589,0.0227406,0.83675,0.0477675,1.78619e-023,3.11652e-006,2.4501e-005,0.529842,0.000839726,0.000771698,0.120617,1.00453e-008,0.287175,0.221936,0.000165994,0.0151456,0.0554592,1.40287e-020,2.59194e-006,1.72019e-023,0.000169324,2.85076e-007,7.19311e-007,2.39313e-018,0.0010641,0.518344,3.8578e-008,1.51988e-008,9.63088e-014,0.0952356,0.0108405,0.000361122,0.0219333,0.378275,0.00388066
4.89,0.00115157,0.107749,0.0349614,2.88165e-017,1.49509e-022,0.000892204,0.00028076,0.0398005,6.02857e-010,3.00126e-007,0.0323514,0.000289273,0.0253586,0.844579,0.0530876,3.08971e-023,4.01914e-006,3.07088e-005,0.537141,0.00099796,0.000942751,0.132297,1.37115e-008,0.304412,0.234152,0.000200832,0.0173647,0.05948,2.33663e-020,3.33573e-006,2.96915e-023,0.00020893,3.77304e-007,9.60342e-007,3.85619e-018,0.00127856,0.530175,5.23485e-008,2.06892e-008,1.43385e-013,0.0967847,0.0126104,0.000434061,0.0249745,0.404085,0.00450887
4.9,0.00139393,0.115551,0.0388396,4.58997e-017,2.55329e-022,0.00106351,0.000341573,0.0425624,8.28946e-010,3.84629e-007,0.034783,0.000351223,0.0282169,0.851258,0.0588398,5.32913e-023,5.16818e-006,3.83823e-005,0.543983,0.00118258,0.00114854,0.144777,1.86616e-008,0.321899,0.246694,0.000242276,0.0198562,0.0636304,3.88075e-020,4.28054e-006,5.11031e-023,0.000257065,4.97928e-007,1.27843e-006,6.19589e-018,0.00153208,0.541151,7.08341e-008,2.80828e-008,2.12856e-013,0.0982245,0.0146292,0.000520264,0.0283625,0.430545,0.00522466
4.91,0.00168285,0.123764,0.0430584,7.28971e-017,4.34774e-022,0.00126402,0.000414388,0.045498,1.13654e-009,4.91521e-007,0.0372886,0.000425249,0.0313304,0.856822,0.0650382,9.16473e-023,6.62636e-006,4.78386e-005,0.550394,0.00139726,0.00139537,0.158075,2.53248e-008,0.339567,0.259561,0.000291422,0.022645,0.0679001,6.42644e-020,5.47696e-006,8.76992e-023,0.000315378,6.552e-007,1.69692e-006,9.9262e-018,0.0018309,0.551228,9.55746e-008,3.80088e-008,3.15065e-013,0.0995702,0.016925,0.000621828,0.0321249,0.457559,0.00603774
4.92,0.00202634,0.132407,0.0476379,1.15441e-016,7.38207e-022,0.00149799,0.000501319,0.0486181,1.55384e-009,6.26349e-007,0.0398586,0.000513452,0.0347145,0.861314,0.0716964,1.57156e-022,8.47136e-006,5.9459e-005,0.556408,0.00164614,0.00169058,0.17221,3.4268e-008,0.357345,0.272756,0.000349522,0.0257578,0.0722787,1.06115e-019,6.98752e-006,1.50073e-022,0.000385816,8.59658e-007,2.24589e-006,1.58568e-017,0.00218212,0.560369,1.28593e-007,5.12968e-008,4.65011e-013,0.100841,0.0195279,0.000741136,0.0362909,0.485024,0.00695867
4.93,0.00243352,0.141499,0.0525979,1.82282e-016,1.24975e-021,0.00177008,0.000604783,0.0519334,2.11823e-009,7.95898e-007,0.0424819,0.000618226,0.0383845,0.864784,0.0788242,2.687e-022,1.07985e-005,7.36955e-005,0.562063,0.0019337,0.00204258,0.187194,4.62344e-008,0.375155,0.28628,0.000417984,0.0292218,0.0767545,1.74709e-019,8.88872e-006,2.56061e-022,0.000470632,1.12463e-006,2.96379e-006,2.52571e-017,0.0025937,0.568543,1.72526e-007,6.90313e-008,6.84315e-013,0.102058,0.0224699,0.000880853,0.0408893,0.512826,0.0079986
