row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a
2,3.09559e-032,1.01689e-025,3.00583e-021,1.51292e-018,4.86961e-006,1.53689e-013,8.37432e-033,2.59097e-016,2.56316e-018,5.81221e-014,3.24298e-018,7.14633e-022,6.58993e-037,6.13336e-034,5.72861e-031,1.60328e-017,4.97523e-026,1.04369e-032,1.4008e-020,4.23631e-022,0,0,0,1.38887e-038,6.43594e-011,1.47085e-026,0,3.86966e-033,5.0036e-009,4.32814e-018,7.24964e-019,0,0,0,9.75307e-025,0,1.49401e-020,7.82009e-039,9.00612e-018,3.59524e-033,2.70762e-023,0,0,5.77186e-028,0,0
2.01,4.26329e-032,1.35188e-025,3.86983e-021,1.91797e-018,5.56095e-006,1.87835e-013,1.15293e-032,3.20411e-016,3.23636e-018,7.07632e-014,4.08934e-018,9.25857e-022,9.27e-037,8.51164e-034,7.83859e-031,2.01989e-017,6.62429e-026,1.43673e-032,1.79609e-020,5.49482e-022,0,0,0,1.97118e-038,7.66674e-011,1.96161e-026,0,5.34561e-033,5.86883e-009,5.46458e-018,9.24971e-019,0,0,0,1.28868e-024,0,1.92043e-020,1.1128e-038,1.13603e-017,4.97176e-033,3.53349e-023,0,0,7.75866e-028,0,0
2.02,5.86731e-032,1.79591e-025,4.97856e-021,2.4297e-018,6.34587e-006,2.29403e-013,1.58611e-032,3.95967e-016,4.08348e-018,8.60928e-014,5.15282e-018,1.19864e-021,1.30338e-036,1.18034e-033,1.07178e-030,2.5429e-017,8.81357e-026,1.97638e-032,2.30127e-020,7.12202e-022,0,0,0,2.79566e-038,9.12629e-011,2.61422e-026,0,7.37905e-033,6.87874e-009,6.89442e-018,1.1793e-018,0,0,0,1.70152e-024,0,2.46677e-020,1.58238e-038,1.43194e-017,6.8704e-033,4.60791e-023,0,0,1.04216e-027,0,0
2.03,8.06896e-032,2.38408e-025,6.40029e-021,3.07573e-018,7.23635e-006,2.79969e-013,2.18047e-032,4.89009e-016,5.14866e-018,1.04669e-013,6.48816e-018,1.55068e-021,1.8311e-036,1.63562e-033,1.46438e-030,3.19901e-017,1.17179e-025,2.71675e-032,2.9464e-020,9.22438e-022,0,0,0,3.9621e-038,1.08558e-010,3.48143e-026,0,1.01786e-032,8.05669e-009,8.69205e-018,1.50248e-018,0,0,0,2.245e-024,0,3.16626e-020,2.24848e-038,1.80363e-017,9.48723e-033,6.00466e-023,0,7.68043e-040,1.39884e-027,0,0
2.04,1.10886e-031,3.16259e-025,8.22206e-021,3.89069e-018,8.24585e-006,3.41436e-013,2.9954e-032,6.03505e-016,6.48709e-018,1.27164e-013,8.16361e-018,2.00466e-021,2.57056e-036,2.2649e-033,1.99938e-030,4.02148e-017,1.55681e-025,3.73171e-032,3.76964e-020,1.19387e-021,0,0,0,5.61104e-038,1.29037e-010,4.63295e-026,0,1.40304e-032,9.42959e-009,1.09504e-017,1.91284e-018,0,0,0,2.95995e-024,0,4.06118e-020,3.19261e-038,2.27015e-017,1.3091e-032,7.8191e-023,0,1.09633e-039,1.87625e-027,0,0
2.05,1.52271e-031,4.19229e-025,1.05547e-020,4.91803e-018,9.38941e-006,4.16099e-013,4.11193e-032,7.44307e-016,8.16766e-018,1.54384e-013,1.02642e-017,2.58967e-021,3.60556e-036,3.13402e-033,2.72785e-030,5.05172e-017,2.06684e-025,5.12211e-032,4.81941e-020,1.54404e-021,0,0,0,7.94046e-038,1.53267e-010,6.16089e-026,0,1.93257e-032,1.10286e-008,1.37856e-017,2.43352e-018,0,0,0,3.89978e-024,0,5.20528e-020,4.52988e-038,2.85529e-017,1.80507e-032,1.01744e-022,0,1.5638e-039,2.51477e-027,0,0
2.06,2.08954e-031,5.55325e-025,1.35393e-020,6.21211e-018,1.06839e-005,5.06725e-013,5.64045e-032,9.1734e-016,1.02763e-017,1.87299e-013,1.2896e-017,3.34297e-021,5.05366e-036,4.33342e-033,3.71897e-030,6.34129e-017,2.74197e-025,7.02556e-032,6.15705e-020,1.99547e-021,2.05225e-039,0,0,1.1229e-037,1.81916e-010,8.18681e-026,0,2.65998e-032,1.28895e-008,1.73421e-017,3.09369e-018,0,0,0,5.13433e-024,0,6.6669e-020,6.4227e-038,3.58864e-017,2.48717e-032,1.32296e-022,0,2.22893e-039,3.36809e-027,0,0
2.07,2.86531e-031,7.35071e-025,1.73552e-020,7.841e-018,1.2148e-005,6.16648e-013,7.73153e-032,1.12984e-015,1.29202e-017,2.2707e-013,1.61908e-017,4.31229e-021,7.07823e-036,5.98749e-033,5.06653e-030,7.95427e-017,3.63501e-025,9.62935e-032,7.86025e-020,2.57701e-021,2.92922e-039,0,0,1.58678e-037,2.15762e-010,1.0871e-025,0,3.65854e-032,1.50536e-008,2.18003e-017,3.93011e-018,0,0,0,6.75485e-024,0,8.53278e-020,9.09984e-038,4.50709e-017,3.42452e-032,1.71896e-022,0,3.17466e-039,4.50767e-027,0,0
2.08,3.92617e-031,9.72296e-025,2.22305e-020,9.88981e-018,1.38028e-005,7.49878e-013,1.05903e-031,1.39062e-015,1.62327e-017,2.75093e-013,2.03127e-017,5.55863e-021,9.9066e-036,8.26703e-033,6.89744e-030,9.97027e-017,4.81543e-025,1.31884e-031,1.00273e-019,3.3256e-021,4.17782e-039,0,0,2.24064e-037,2.55719e-010,1.44249e-025,0,5.02838e-032,1.75685e-008,2.73847e-017,4.98905e-018,0,0,0,8.88045e-024,0,1.0913e-019,1.28833e-037,5.65651e-017,4.71166e-032,2.23189e-022,0,4.51844e-039,6.02854e-027,0,0
2.09,5.37592e-031,1.28515e-024,2.84546e-020,1.24649e-017,1.56718e-005,9.1124e-013,1.44955e-031,1.71044e-015,2.03801e-017,3.33037e-013,2.54653e-017,7.16001e-021,1.38554e-035,1.14061e-032,9.38317e-030,1.24881e-016,6.37456e-025,1.80497e-031,1.27826e-019,4.28854e-021,5.95432e-039,0,1.20925e-039,3.16163e-037,3.02855e-010,1.91267e-025,0,6.90612e-032,2.04889e-008,3.43747e-017,6.32874e-018,0,0,0,1.16666e-023,0,1.39472e-019,1.82265e-037,7.09394e-017,6.47786e-032,2.89575e-022,0,6.42636e-039,8.05662e-027,0,0
2.1,7.35576e-031,1.69745e-024,3.6395e-020,1.56991e-017,1.7781e-005,1.10653e-012,1.98262e-031,2.1024e-015,2.55689e-017,4.02902e-013,3.19018e-017,9.21606e-021,1.93643e-035,1.57255e-032,1.27552e-029,1.56305e-016,8.4324e-025,2.46854e-031,1.62832e-019,5.52627e-021,8.48019e-039,0,1.72626e-039,4.45802e-037,3.5842e-010,2.53427e-025,0,9.47804e-032,2.38776e-008,4.31174e-017,8.02237e-018,0,0,0,1.53157e-023,0,1.78121e-019,2.57675e-037,8.89021e-017,8.89981e-032,3.75435e-022,0,9.13309e-039,1.07591e-026,0,0
2.11,1.00574e-030,2.2404e-024,4.65173e-020,1.97581e-017,2.01596e-005,1.34271e-012,2.70974e-031,2.58245e-015,3.20561e-017,4.8708e-013,3.9936e-017,1.18539e-020,2.70434e-035,2.16648e-032,1.73266e-029,1.95493e-016,1.11465e-024,3.3736e-031,2.07273e-019,7.11606e-021,1.20688e-038,0,2.46252e-039,6.2814e-037,4.2387e-010,3.35544e-025,0,1.29983e-031,2.7807e-008,5.40444e-017,1.01619e-017,0,0,0,2.00919e-023,0,2.27316e-019,3.64019e-037,1.11333e-016,1.22184e-031,4.86399e-022,0,1.29704e-038,1.43578e-026,0,0
2.12,1.37413e-030,2.95489e-024,5.94116e-020,2.48484e-017,2.28398e-005,1.62813e-012,3.7009e-031,3.16998e-015,4.01608e-017,5.88431e-013,4.99573e-017,1.52358e-020,3.77405e-035,2.98261e-032,2.35194e-029,2.44329e-016,1.47235e-024,4.60707e-031,2.63653e-019,9.15654e-021,1.71632e-038,0,3.51019e-039,8.84398e-037,5.00908e-010,4.43949e-025,0,1.78135e-031,3.236e-008,6.76913e-017,1.28627e-017,0,0,0,2.63386e-023,0,2.8989e-019,5.1387e-037,1.39322e-016,1.6762e-031,6.29701e-022,0,1.8407e-038,1.91461e-026,0,0
2.13,1.87611e-030,3.89445e-024,7.58256e-020,3.12276e-017,2.58579e-005,1.97283e-012,5.05092e-031,3.88858e-015,5.02791e-017,7.10373e-013,6.24482e-017,1.95685e-020,5.2631e-035,4.1032e-032,3.19025e-029,3.05144e-016,1.94346e-024,6.28705e-031,3.35127e-019,1.17736e-020,2.43907e-038,0,5.00003e-039,1.24432e-036,5.91519e-010,5.86954e-025,0,2.43947e-031,3.76316e-008,8.47231e-017,1.62696e-017,0,0,0,3.45029e-023,0,3.69425e-019,7.24894e-037,1.74223e-016,2.29789e-031,8.14634e-022,0,2.61033e-038,2.55129e-026,0,0
2.14,2.55957e-030,5.12903e-024,9.67035e-020,3.92159e-017,2.92536e-005,2.38877e-012,6.88839e-031,4.76685e-015,6.29018e-017,8.56979e-013,7.80051e-017,2.51149e-020,7.33424e-035,5.6407e-032,4.32422e-029,3.80817e-016,2.56343e-024,8.57329e-031,4.25666e-019,1.51276e-020,3.4636e-038,0,7.11691e-039,1.74941e-036,6.98011e-010,7.75457e-025,0,3.33832e-031,4.37305e-008,1.05963e-016,2.0564e-017,0,0,0,4.51651e-023,0,4.70441e-019,1.02181e-036,2.17708e-016,3.14782e-031,1.05311e-021,0,3.69907e-038,3.39721e-026,0,8.79882e-040
2.15,3.48953e-030,6.75012e-024,1.2324e-019,4.92118e-017,3.30713e-005,2.89033e-012,9.38735e-031,5.83958e-015,7.86376e-017,1.03311e-012,9.73665e-017,3.22101e-020,1.02131e-034,7.74855e-032,5.8569e-029,4.74911e-016,3.37873e-024,1.16826e-030,5.40274e-019,1.94229e-020,4.91498e-038,0,1.01228e-038,2.45777e-036,8.23076e-010,1.02376e-024,0,4.56497e-031,5.07817e-008,1.3243e-016,2.5973e-017,0,0,0,5.90798e-023,0,5.98646e-019,1.43933e-036,2.7185e-016,4.30905e-031,1.3604e-021,0,5.23801e-038,4.5203e-026,0,1.25609e-039
2.16,4.75394e-030,8.87717e-024,1.56946e-019,6.17108e-017,3.73603e-005,3.49471e-012,1.27836e-030,7.14892e-015,9.82405e-017,1.24457e-012,1.21445e-016,4.12799e-020,1.42118e-034,1.06364e-031,7.92706e-029,5.91823e-016,4.45012e-024,1.59079e-030,6.85241e-019,2.49196e-020,6.96948e-038,0,1.43879e-038,3.45046e-036,9.69843e-010,1.35058e-024,0,6.23783e-031,5.89277e-008,1.65389e-016,3.27811e-017,0,0,0,7.72258e-023,0,7.61242e-019,2.02598e-036,3.39211e-016,5.89438e-031,1.75608e-021,0,7.41181e-038,6.01032e-026,0,1.79185e-039
2.17,6.47171e-030,1.16661e-023,1.99724e-019,7.73281e-017,4.21752e-005,4.22243e-012,1.73961e-030,8.74598e-015,1.22643e-016,1.49826e-012,1.51369e-016,5.28652e-020,1.97615e-034,1.459e-031,1.07213e-028,7.36981e-016,5.85701e-024,2.16455e-030,8.68477e-019,3.19487e-020,9.87543e-038,0,2.04347e-038,4.84049e-036,1.14195e-009,1.78046e-024,0,8.51768e-031,6.83316e-008,2.064e-016,4.13439e-017,0,0,0,1.00873e-022,0,9.67304e-019,2.8496e-036,4.22959e-016,8.05699e-031,2.26521e-021,0,1.04803e-037,7.98567e-026,0,2.55422e-039
2.18,8.80378e-030,1.53201e-023,2.53977e-019,9.68273e-017,4.75764e-005,5.09804e-012,2.36557e-030,1.06927e-014,1.52999e-016,1.80239e-012,1.88528e-016,6.76531e-020,2.74585e-034,1.99987e-031,1.44899e-028,9.17074e-016,7.70312e-024,2.9431e-030,1.09991e-018,4.09308e-020,1.39829e-037,0,2.90017e-038,6.78557e-036,1.34362e-009,2.34545e-024,0,1.16224e-030,7.91797e-008,2.57393e-016,5.21057e-017,0,0,0,1.31666e-022,0,1.22826e-018,4.00515e-036,5.27002e-016,1.10051e-030,2.91981e-021,0,1.48084e-037,1.06025e-025,0,3.63832e-039
2.19,1.19677e-029,2.01041e-023,3.22733e-019,1.21155e-016,5.36305e-005,6.15081e-012,3.21439e-030,1.30639e-014,1.90733e-016,2.16674e-012,2.34639e-016,8.6515e-020,3.8126e-034,2.73922e-031,1.95687e-028,1.14035e-015,1.01238e-023,3.99884e-030,1.39201e-018,5.24e-020,1.97846e-037,0,4.1131e-038,9.50548e-036,1.57976e-009,3.0875e-024,0,1.58469e-030,9.16846e-008,3.20752e-016,6.56214e-017,0,0,0,1.71736e-022,0,1.5585e-018,5.62529e-036,6.56163e-016,1.50211e-030,3.76085e-021,0,2.09082e-037,1.40667e-025,0,5.17885e-039
2.2,1.62569e-029,2.63629e-023,4.09806e-019,1.51486e-016,6.04115e-005,7.41568e-012,4.3646e-030,1.59504e-014,2.37605e-016,2.6029e-012,2.91815e-016,1.10556e-019,5.28996e-034,3.74918e-031,2.64085e-028,1.41695e-015,1.32956e-023,5.42934e-030,1.76041e-018,6.70341e-020,2.79732e-037,0,5.82909e-038,1.33059e-035,1.85605e-009,4.06138e-024,0,2.15915e-030,1.06089e-007,3.99415e-016,8.25831e-017,0,0,0,2.23841e-022,0,1.9761e-018,7.89504e-036,8.16391e-016,2.04879e-030,4.84062e-021,0,2.94993e-037,1.86491e-025,0,7.36632e-039
2.21,2.2067e-029,3.45454e-023,5.19992e-019,1.89272e-016,6.80008e-005,8.93425e-012,5.92217e-030,1.94616e-014,2.95787e-016,3.12467e-012,3.6266e-016,1.41174e-019,7.33441e-034,5.12786e-031,3.56136e-028,1.75936e-015,1.74484e-023,7.3661e-030,2.22469e-018,8.56929e-020,3.95216e-037,0,8.25484e-038,1.86121e-035,2.17908e-009,5.33857e-024,0,2.93975e-030,1.22668e-007,4.9701e-016,1.03854e-016,0,0,0,2.91544e-022,0,2.50379e-018,1.10724e-035,1.01501e-015,2.79235e-030,6.22587e-021,0,4.15909e-037,2.47064e-025,0,1.04699e-038
2.22,2.9932e-029,4.5235e-023,6.59326e-019,2.36311e-016,7.64885e-005,1.07561e-011,8.02975e-030,2.37299e-014,3.67955e-016,3.74841e-012,4.50377e-016,1.80143e-019,1.01616e-033,7.00843e-031,4.79923e-028,2.18293e-015,2.28819e-023,9.98649e-030,2.80937e-018,1.09466e-019,5.5797e-037,0,1.16816e-037,2.60153e-035,2.55646e-009,7.01232e-024,0,3.99967e-030,1.41737e-007,6.18001e-016,1.30509e-016,0,0,0,3.79452e-022,0,3.17012e-018,1.55172e-035,1.26104e-015,3.80302e-030,8.00172e-021,0,5.8596e-037,3.27072e-025,0,1.48704e-038
2.23,4.05712e-029,5.91895e-023,8.35388e-019,2.94826e-016,8.59735e-005,1.29402e-011,1.08793e-029,2.89151e-014,4.57408e-016,4.49349e-012,5.58904e-016,2.29701e-019,1.40686e-033,9.57155e-031,6.46257e-028,2.7065e-015,2.99857e-023,1.35294e-029,3.54515e-018,1.39732e-019,7.87188e-037,0,1.6519e-037,3.63373e-035,2.99702e-009,9.20415e-024,0,5.43773e-030,1.63654e-007,7.67887e-016,1.63887e-016,0,0,0,4.93512e-022,0,4.01089e-018,2.17308e-035,1.56558e-015,5.17579e-030,1.02766e-020,0,8.24926e-037,4.32676e-025,0,2.11053e-038
2.24,5.49523e-029,7.73931e-023,1.0577e-018,3.67564e-016,9.65651e-005,1.55566e-011,1.47293e-029,3.52099e-014,5.68205e-016,5.38292e-012,6.93077e-016,2.92682e-019,1.94636e-033,1.30626e-030,8.69607e-028,3.35322e-015,3.92666e-023,1.83159e-029,4.47039e-018,1.78236e-019,1.10976e-036,0,2.33427e-037,5.07179e-035,3.51095e-009,1.20723e-023,0,7.38746e-030,1.88825e-007,9.53433e-016,2.05653e-016,0,0,0,6.41396e-022,0,5.071e-018,3.04103e-035,1.94225e-015,7.03899e-030,1.31887e-020,0,1.1605e-036,5.7196e-025,0,2.99327e-038
2.25,7.43761e-029,1.01122e-022,1.33819e-018,4.57915e-016,0.000108384,1.86886e-011,1.99277e-029,4.28464e-014,7.05343e-016,6.44386e-012,8.58837e-016,3.72662e-019,2.69078e-033,1.78142e-030,1.16931e-027,4.15144e-015,5.13828e-023,2.47775e-029,5.63302e-018,2.27186e-019,1.56336e-036,0,3.29607e-037,7.0737e-035,4.11002e-009,1.58229e-023,0,1.00292e-029,2.17713e-007,1.18295e-015,2.57877e-016,0,0,0,8.32998e-022,0,6.4067e-018,4.2525e-035,2.40781e-015,9.56581e-030,1.69137e-020,0,1.63143e-036,7.55532e-025,0,4.24206e-038
2.26,1.00592e-028,1.32031e-022,1.69185e-018,5.7006e-016,0.000121561,2.24352e-011,2.6941e-029,5.21046e-014,8.7496e-016,7.70852e-012,1.06347e-015,4.74154e-019,3.71723e-033,2.42765e-030,1.57117e-027,5.13595e-015,6.71892e-023,3.34943e-029,7.09288e-018,2.89369e-019,2.20076e-036,0,4.65077e-037,9.85863e-035,4.80781e-009,2.07235e-023,0,1.36057e-029,2.50841e-007,1.46666e-015,3.23128e-016,0,0,0,1.08106e-021,0,8.08839e-018,5.94227e-035,2.98281e-015,1.29903e-029,2.1675e-020,0,2.29179e-036,9.97297e-025,0,6.00747e-038
2.27,1.35953e-028,1.72264e-022,2.13741e-018,7.09155e-016,0.000136242,2.69136e-011,3.63956e-029,6.33212e-014,1.0846e-015,9.21491e-012,1.3159e-015,6.02851e-019,5.13156e-033,3.30587e-030,2.10957e-027,6.34931e-015,8.77944e-023,4.52454e-029,8.9246e-018,3.68304e-019,3.09582e-036,0,6.5576e-037,1.37302e-034,5.61998e-009,2.71224e-023,0,1.8444e-029,2.88804e-007,1.81708e-015,4.04598e-016,0,0,0,1.40199e-021,0,1.02042e-017,8.29758e-035,3.69246e-015,1.76281e-029,2.77564e-020,0,3.21706e-036,1.31547e-024,0,8.50155e-038
2.28,1.83611e-028,2.24595e-022,2.69836e-018,8.81548e-016,0.000152586,3.22629e-011,4.91324e-029,7.69013e-014,1.34352e-015,1.1008e-011,1.62706e-015,7.65926e-019,7.07889e-033,4.49851e-030,2.8304e-027,7.84362e-015,1.14636e-022,6.10748e-029,1.12212e-017,4.68429e-019,4.35176e-036,0,9.23952e-037,1.91083e-034,6.56457e-009,3.54713e-023,0,2.49847e-029,3.32275e-007,2.24959e-015,5.06242e-016,0,0,0,1.81688e-021,0,1.28641e-017,1.1578e-034,4.56765e-015,2.39043e-029,3.55182e-020,0,4.5126e-036,1.73388e-024,0,1.20223e-037
2.29,2.47792e-028,2.92612e-022,3.40405e-018,1.09505e-015,0.000170767,3.86477e-011,6.62794e-029,9.3332e-014,1.66307e-015,1.31408e-011,2.01034e-015,9.7241e-019,9.75805e-033,6.11706e-030,3.79483e-027,9.68257e-015,1.49576e-022,8.23812e-029,1.40986e-017,5.95342e-019,6.11266e-036,0,1.30086e-036,2.65733e-034,7.66235e-009,4.63566e-023,0,3.38209e-029,3.82017e-007,2.78302e-015,6.32965e-016,0,0,0,2.35286e-021,0,1.62059e-017,1.61434e-034,5.64619e-015,3.23911e-029,4.54175e-020,0,6.32537e-036,2.28372e-024,0,1.69885e-037
2.3,3.34164e-028,3.80953e-022,4.29118e-018,1.35928e-015,0.000190978,4.62629e-011,8.93454e-029,1.13198e-013,2.05718e-015,1.56758e-011,2.4821e-015,1.23367e-018,1.34415e-032,8.31192e-030,5.08419e-027,1.1944e-014,1.95024e-022,1.1104e-028,1.7701e-017,7.56089e-019,8.57986e-036,0,1.83019e-036,3.69277e-034,8.93721e-009,6.05386e-023,0,4.5749e-029,4.38894e-007,3.44044e-015,7.90837e-016,0,0,0,3.04478e-021,0,2.0401e-017,2.24926e-034,6.97436e-015,4.38592e-029,5.80337e-020,0,8.85991e-036,3.00574e-024,0,2.40611e-037
2.31,4.50324e-028,4.95606e-022,5.40558e-018,1.68604e-015,0.000213426,5.5339e-011,1.20349e-028,1.37202e-013,2.54288e-015,1.86869e-011,3.06235e-015,1.56398e-018,1.8502e-032,1.12859e-029,6.80658e-027,1.47228e-014,2.54098e-022,1.49561e-028,2.22077e-017,9.5954e-019,1.20343e-035,0,2.57308e-036,5.12802e-034,1.04166e-008,7.9002e-023,0,6.18383e-029,5.03879e-007,4.25007e-015,9.87371e-016,0,0,0,3.93734e-021,0,2.56635e-017,3.13166e-034,8.60874e-015,5.93453e-029,7.41005e-020,0,1.24008e-035,3.95316e-024,0,3.39526e-037
2.32,6.06423e-028,6.44301e-022,6.80445e-018,2.08982e-015,0.000238342,6.61484e-011,1.61994e-028,1.66186e-013,3.14105e-015,2.22607e-011,3.77549e-015,1.98131e-018,2.54494e-032,1.53129e-029,9.1059e-027,1.8135e-014,3.30826e-022,2.01301e-028,2.78417e-017,1.21685e-018,1.68673e-035,0,3.61488e-036,7.11592e-034,1.21321e-008,1.03022e-022,0,8.35254e-029,5.78074e-007,5.24642e-015,1.23186e-015,0,0,0,5.0879e-021,0,3.22605e-017,4.35707e-034,1.06185e-014,8.02409e-029,9.45467e-020,0,1.73442e-035,5.19542e-024,0,4.78758e-037
2.33,8.16028e-028,8.37006e-022,8.5591e-018,2.58843e-015,0.000265974,7.90127e-011,2.17895e-028,2.01159e-013,3.87718e-015,2.64995e-011,4.65132e-015,2.50818e-018,3.49798e-032,2.0762e-029,1.21731e-026,2.23218e-014,4.30414e-022,2.70738e-028,3.48797e-017,1.54204e-018,2.36237e-035,0,5.07471e-036,9.86712e-034,1.41197e-008,1.34248e-022,0,1.12738e-028,6.62723e-007,6.47162e-015,1.53577e-015,0,0,0,6.56996e-021,0,4.0524e-017,6.05747e-034,1.30879e-014,1.08414e-028,1.20547e-019,0,2.4241e-035,6.82309e-024,0,6.74585e-037
2.34,1.09729e-027,1.08656e-021,1.07584e-017,3.20367e-015,0.000296596,9.43113e-011,2.92872e-028,2.43332e-013,4.78246e-015,3.15235e-011,5.72616e-015,3.17287e-018,4.80445e-032,2.81297e-029,1.62616e-026,2.74551e-014,5.59575e-022,3.63862e-028,4.36651e-017,1.95272e-018,3.30624e-035,0,7.11891e-036,1.3672e-033,1.64211e-008,1.74811e-022,0,1.52058e-028,7.59226e-007,7.97715e-015,1.91328e-015,0,0,0,8.47765e-021,0,5.08677e-017,8.41535e-034,1.612e-014,1.46372e-028,1.53585e-019,0,3.38555e-035,8.95418e-024,0,9.4982e-037
2.35,1.47444e-027,1.40951e-021,1.3513e-017,3.96227e-015,0.000330506,1.12492e-010,3.93356e-028,2.94152e-013,5.89496e-015,3.74739e-011,7.04425e-015,4.0108e-018,6.59415e-032,3.80836e-029,2.17075e-026,3.37445e-014,7.26971e-022,4.8867e-028,5.46237e-017,2.47097e-018,4.62394e-035,0,9.97945e-036,1.89307e-033,1.90838e-008,2.27466e-022,1.83047e-039,2.0494e-028,8.69163e-007,9.82578e-015,2.38186e-015,0,0,0,1.09314e-020,0,6.38057e-017,1.16827e-033,1.98402e-014,1.97479e-028,1.95536e-019,0,4.72484e-035,1.17423e-023,0,1.3364e-036
2.36,1.97978e-027,1.82713e-021,1.69607e-017,4.89694e-015,0.000368027,1.34081e-010,5.27933e-028,3.55351e-013,7.26113e-015,4.45164e-011,8.65945e-015,5.06635e-018,9.04399e-032,5.15223e-029,2.89562e-026,4.14444e-014,9.43762e-022,6.55811e-028,6.82831e-017,3.12448e-018,6.4621e-035,0,1.39793e-035,2.6193e-033,2.2162e-008,2.95767e-022,6.93188e-039,2.76014e-028,9.94312e-007,1.2094e-014,2.96307e-015,0,0,0,1.40853e-020,0,7.99769e-017,1.62069e-033,2.44013e-014,2.66238e-028,2.48764e-019,0,6.58913e-035,1.53875e-023,0,1.87896e-036
2.37,2.65637e-027,2.36677e-021,2.12724e-017,6.0477e-015,0.000409513,1.59699e-010,7.08046e-028,4.29e-013,8.9376e-015,5.28455e-011,1.06373e-014,6.39508e-018,1.23949e-031,6.96536e-029,3.85972e-026,5.08644e-014,1.22432e-021,8.79469e-028,8.52964e-017,3.94797e-018,9.02447e-035,0,1.95677e-035,3.62144e-033,2.57181e-008,3.84299e-022,9.89141e-039,3.71471e-028,1.13667e-006,1.4875e-014,3.68343e-015,0,0,0,1.81361e-020,0,1.00175e-016,2.24664e-033,2.99893e-014,3.58671e-028,3.16252e-019,0,9.18249e-035,2.01495e-023,0,2.63983e-036
2.38,3.56164e-027,3.0636e-021,2.66611e-017,7.46349e-015,0.000455348,1.90076e-010,9.48918e-028,5.17575e-013,1.09935e-014,6.26897e-011,1.30574e-014,8.06651e-018,1.69753e-031,9.40971e-029,5.14113e-026,6.23803e-014,1.58714e-021,1.17856e-027,1.06472e-016,4.9849e-018,1.25937e-034,0,2.73706e-035,5.00344e-033,2.98231e-008,4.98972e-022,1.41044e-038,4.9958e-028,1.29849e-006,1.82823e-014,4.57564e-015,0,0,0,2.33353e-020,0,1.25384e-016,3.11214e-033,3.68306e-014,4.82852e-028,4.0176e-019,0,1.27872e-034,2.63663e-023,0,3.70616e-036
2.39,4.77191e-027,3.96273e-021,3.33905e-017,9.20398e-015,0.000505947,2.2607e-010,1.27081e-027,6.24024e-013,1.35126e-014,7.43157e-011,1.60164e-014,1.01674e-017,2.32313e-031,1.27026e-028,6.84292e-026,7.64475e-014,2.05599e-021,1.5782e-027,1.32808e-016,6.28955e-018,1.75614e-034,0,3.82567e-035,6.90768e-033,3.45581e-008,6.47391e-022,2.00969e-038,6.71384e-028,1.48229e-006,2.24536e-014,5.67984e-015,0,0,0,3.00032e-020,0,1.56823e-016,4.30785e-033,4.51998e-014,6.49546e-028,5.10012e-019,0,1.77942e-034,3.44758e-023,0,5.20034e-036
2.4,6.38888e-027,5.12203e-021,4.1788e-017,1.13421e-014,0.000561764,2.68687e-010,1.70063e-027,7.51871e-013,1.65974e-014,8.80364e-011,1.96317e-014,1.28061e-017,3.177e-031,1.71352e-028,9.10142e-026,9.36189e-014,2.66141e-021,2.11185e-027,1.65537e-016,7.9299e-018,2.44715e-034,0,5.34345e-035,9.52988e-033,4.00158e-008,8.39348e-022,2.86149e-038,9.01604e-028,1.6909e-006,2.75567e-014,7.0454e-015,0,0,0,3.85488e-020,0,1.96004e-016,5.95873e-033,5.54306e-014,8.73166e-028,6.46962e-019,0,2.47432e-034,4.50468e-023,0,7.2904e-036
2.41,8.54753e-027,6.61573e-021,5.22594e-017,1.39668e-014,0.000623289,3.1911e-010,2.27419e-027,9.05315e-013,2.03719e-014,1.04218e-010,2.40456e-014,1.61181e-017,4.34157e-031,2.30976e-028,1.20965e-025,1.14564e-013,3.44262e-021,2.82388e-027,2.06183e-016,9.99079e-018,3.40756e-034,0,7.45795e-035,1.31379e-032,4.63018e-008,1.08743e-021,4.07136e-038,1.20989e-027,1.92751e-006,3.37949e-014,8.73297e-015,0,0,0,4.94929e-020,0,2.44799e-016,8.23627e-033,6.79281e-014,1.17292e-027,8.2009e-019,0,3.43809e-034,5.88163e-023,0,1.0213e-035
2.42,1.14272e-026,8.53886e-021,6.53075e-017,1.71864e-014,0.000691055,3.78725e-010,3.03897e-027,1.08936e-012,2.49874e-014,1.23288e-010,2.94304e-014,2.02719e-017,5.9287e-031,3.11127e-028,1.60656e-025,1.40093e-013,4.44994e-021,3.77322e-027,2.56624e-016,1.25781e-017,4.74137e-034,0,1.04015e-034,1.80985e-032,5.35362e-008,1.40783e-021,5.78852e-038,1.62244e-027,2.19566e-006,4.14152e-014,1.08169e-014,0,0,0,6.34986e-020,0,3.05522e-016,1.13759e-032,8.31832e-014,1.57441e-027,1.03879e-018,0,4.77388e-034,7.6739e-023,0,1.42967e-035
